dataset,sequence_id,start_time_sec,end_time_sec,duration_sec,script,script_id,script_sequence_id,actions_json,action_count,review_level,reviewed
aea,loc2_script5_seq7_rec1,1279.340713612,1309.290708662,29.949995050000098,Check the food provisions,5,7,"[{""label"":""Searching for Objects"",""segments"":[{""end"":""00:09"",""start"":""00:00""},{""end"":""00:24"",""start"":""00:15""}]},{""label"":""Writing / Drawing"",""segments"":[{""end"":""00:30"",""start"":""00:26""}]}]",2,3,False
aea,loc2_script5_seq7_rec1,1309.340707075,1339.290710412,29.950003337,Check the food provisions,5,7,"[{""label"":""Writing / Drawing"",""segments"":[{""end"":""00:19"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:09"",""start"":""00:03""}]},{""label"":""Searching for Objects"",""segments"":[{""end"":""00:30"",""start"":""00:21""}]}]",3,3,False
aea,loc2_script5_seq7_rec1,1339.340712575,1369.290714325,29.950001749999956,Check the food provisions,5,7,"[{""label"":""Writing / Drawing"",""segments"":[{""end"":""00:30"",""start"":""00:05""}]}]",1,3,False
aea,loc2_script5_seq7_rec1,1369.340715862,1388.940717987,19.600002124999946,Check the food provisions,5,7,"[{""label"":""Writing / Drawing"",""segments"":[{""end"":""00:11"",""start"":""00:05""},{""end"":""00:17"",""start"":""00:14""}]}]",1,3,False
aea,loc3_script1_seq1_rec1,1987.3565985,2017.306600212,29.950001711999903,Health activity,1,1,"[{""label"":""Stretching / Yoga"",""segments"":[{""end"":""00:23"",""start"":""00:10""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:26"",""start"":""00:23""}]}]",2,3,False
aea,loc3_script1_seq1_rec1,2017.356598675,2047.306595587,29.94999691199996,Health activity,1,1,"[{""label"":""Walking"",""segments"":[{""end"":""00:13"",""start"":""00:04""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:22"",""start"":""00:18""}]},{""label"":""Workout / Cardio / Bodyweight Exercises"",""segments"":[{""end"":""00:30"",""start"":""00:17""}]}]",3,3,False
aea,loc3_script1_seq1_rec1,2047.356600087,2077.306597925,29.949997837999945,Health activity,1,1,"[{""label"":""Workout / Cardio / Bodyweight Exercises"",""segments"":[{""end"":""00:04"",""start"":""00:00""}]},{""label"":""Walking"",""segments"":[{""end"":""00:12"",""start"":""00:04""},{""end"":""00:21"",""start"":""00:16""}]},{""label"":""Using TV"",""segments"":[{""end"":""00:30"",""start"":""00:23""}]}]",3,3,True
aea,loc3_script1_seq1_rec1,2077.356600087,2107.306597925,29.949997837999945,Health activity,1,1,"[{""label"":""Using TV"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script1_seq1_rec1,2107.356589125,2137.30659705,29.950007925000136,Health activity,1,1,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:30"",""start"":""00:25""}]}]",1,3,False
aea,loc3_script1_seq1_rec1,2137.356599212,2138.406599925,1.0500007129999176,Health activity,1,1,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script1_seq2_rec1,2223.323539062,2253.2735424,29.950003338000442,Watch TV,1,2,"[{""label"":""Using TV"",""segments"":[{""end"":""00:30"",""start"":""00:03""}]}]",1,3,False
aea,loc3_script1_seq2_rec1,2253.32354085,2283.273543025,29.95000217500001,Watch TV,1,2,"[{""label"":""Using TV"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script1_seq2_rec1,2283.323543812,2313.273537525,29.949993712999913,Watch TV,1,2,"[{""label"":""Using TV"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:15"",""start"":""00:06""}]}]",2,3,False
aea,loc3_script1_seq2_rec1,2313.323539687,2343.2735416,29.95000191300005,Watch TV,1,2,"[{""label"":""Using TV"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script1_seq2_rec1,2343.3235419,2373.2735336,29.949991700000282,Watch TV,1,2,"[{""label"":""Using TV"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script1_seq2_rec1,2373.323535775,2403.273536437,29.950000662000093,Watch TV,1,2,"[{""label"":""Using TV"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script1_seq2_rec1,2403.323534862,2433.2735336,29.949998737999977,Watch TV,1,2,"[{""label"":""Using TV"",""segments"":[{""end"":""00:26"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script1_seq2_rec1,2433.323532062,2451.173536187,17.85000412499994,Watch TV,1,2,"[{""label"":""Using TV"",""segments"":[{""end"":""00:11"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:18"",""start"":""00:11""}]}]",2,3,False
aea,loc3_script1_seq3_rec1,4092.530416612,4122.480406075,29.949989463000293,Clean the place,1,3,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:20"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:08"",""start"":""00:04""}]},{""label"":""Walking"",""segments"":[{""end"":""00:12"",""start"":""00:07""},{""end"":""00:27"",""start"":""00:20""}]}]",3,3,False
aea,loc3_script1_seq3_rec1,4122.5304147,4152.480411787,29.949997087000156,Clean the place,1,3,"[{""label"":""Cleaning / Tidying"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script1_seq3_rec1,4152.530410237,4182.480415112,29.95000487499965,Clean the place,1,3,"[{""label"":""Cleaning / Tidying"",""segments"":[{""end"":""00:08"",""start"":""00:00""},{""end"":""00:23"",""start"":""00:14""}]},{""label"":""Walking"",""segments"":[{""end"":""00:14"",""start"":""00:08""}]},{""label"":""Dishwashing"",""segments"":[{""end"":""00:30"",""start"":""00:23""}]}]",3,3,False
aea,loc3_script1_seq3_rec1,4182.530413537,4212.480412112,29.94999857499988,Clean the place,1,3,"[{""label"":""Dishwashing"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script1_seq3_rec1,4212.530410737,4242.480408487,29.949997749999966,Clean the place,1,3,"[{""label"":""Cleaning / Tidying"",""segments"":[{""end"":""00:28"",""start"":""00:12""}]}]",1,3,True
aea,loc3_script1_seq3_rec1,4242.530360112,4272.480408037,29.950047925000035,Clean the place,1,3,"[{""label"":""Cleaning / Tidying"",""segments"":[{""end"":""00:06"",""start"":""00:00""},{""end"":""00:29"",""start"":""00:13""}]},{""label"":""Walking"",""segments"":[{""end"":""00:13"",""start"":""00:06""}]}]",2,3,False
aea,loc3_script1_seq3_rec1,4272.530404662,4302.480409237,29.950004574999184,Clean the place,1,3,"[{""label"":""Cleaning / Tidying"",""segments"":[{""end"":""00:30"",""start"":""00:11""}]}]",1,3,False
aea,loc3_script1_seq3_rec1,4302.53041395,4332.4804142,29.950000249999903,Clean the place,1,3,"[{""label"":""Walking"",""segments"":[{""end"":""00:07"",""start"":""00:00""}]},{""label"":""Dishwashing"",""segments"":[{""end"":""00:30"",""start"":""00:21""}]}]",2,3,False
aea,loc3_script1_seq3_rec1,4332.530407075,4354.230411362,21.70000428700041,Clean the place,1,3,"[{""label"":""Dishwashing"",""segments"":[{""end"":""00:10"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:22"",""start"":""00:15""}]}]",2,3,True
aea,loc3_script1_seq4_rec1,4475.367037325,4505.317035487,29.949998162000156,Room Decoration,1,4,[],0,3,False
aea,loc3_script1_seq4_rec1,4505.36703045,4535.31703965,29.95000919999984,Room Decoration,1,4,[],0,3,False
aea,loc3_script1_seq4_rec1,4535.367038112,4565.317041775,29.950003662999734,Room Decoration,1,4,[],0,3,False
aea,loc3_script1_seq4_rec1,4565.367037487,4595.317037412,29.949999925000157,Room Decoration,1,4,[],0,3,False
aea,loc3_script1_seq4_rec1,4595.367035862,4625.3170369,29.950001037999755,Room Decoration,1,4,[],0,3,False
aea,loc3_script1_seq4_rec1,4625.367039075,4655.317042325,29.95000325000001,Room Decoration,1,4,[],0,3,False
aea,loc3_script1_seq4_rec1,4655.367040737,4685.31704645,29.950005712999882,Room Decoration,1,4,[],0,3,False
aea,loc3_script1_seq4_rec1,4685.367035862,4715.317041362,29.95000549999986,Room Decoration,1,4,[],0,3,False
aea,loc3_script1_seq4_rec1,4715.367037025,4745.317036862,29.949999837000178,Room Decoration,1,4,"[{""label"":""Walking"",""segments"":[{""end"":""00:13"",""start"":""00:00""},{""end"":""00:29"",""start"":""00:17""}]}]",1,3,False
aea,loc3_script1_seq4_rec1,4745.367035275,4775.317037862,29.9500025870002,Room Decoration,1,4,[],0,3,False
aea,loc3_script1_seq4_rec1,4775.367040025,4805.317039862,29.949999836999268,Room Decoration,1,4,[],0,3,False
aea,loc3_script1_seq4_rec1,4805.367038275,4835.31704595,29.95000767500005,Room Decoration,1,4,[],0,3,False
aea,loc3_script1_seq4_rec1,4835.367034162,4865.317039737,29.950005575000432,Room Decoration,1,4,[],0,3,False
aea,loc3_script1_seq4_rec1,4865.367041912,4895.317041787,29.949999874999776,Room Decoration,1,4,"[{""label"":""Walking"",""segments"":[{""end"":""00:29"",""start"":""00:23""}]}]",1,3,False
aea,loc3_script1_seq4_rec1,4895.367032987,4901.567038287,6.200005300000157,Room Decoration,1,4,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:06"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:06"",""start"":""00:02""}]}]",2,3,False
aea,loc3_script1_seq5_rec1,4925.406455937,4955.3564636,29.95000766300018,Video game break,1,5,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:06"",""start"":""00:00""}]},{""label"":""Using TV"",""segments"":[{""end"":""00:29"",""start"":""00:10""}]}]",2,3,False
aea,loc3_script1_seq5_rec1,4955.40646185,4985.356461937,29.950000087000262,Video game break,1,5,"[{""label"":""Using TV"",""segments"":[{""end"":""00:12"",""start"":""00:00""}]},{""label"":""Walking"",""segments"":[{""end"":""00:26"",""start"":""00:18""}]}]",2,3,False
aea,loc3_script1_seq5_rec1,4985.406456275,5015.356459062,29.950002786999903,Video game break,1,5,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:11"",""start"":""00:00""}]},{""label"":""Using TV"",""segments"":[{""end"":""00:26"",""start"":""00:13""}]}]",2,3,False
aea,loc3_script1_seq5_rec1,5015.406457512,5045.356430062,29.949972549999984,Video game break,1,5,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Video Games"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",2,3,False
aea,loc3_script1_seq5_rec1,5045.40645485,5075.356460025,29.950005175000115,Video game break,1,5,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]},{""label"":""Video Games"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]}]",2,3,True
aea,loc3_script1_seq5_rec1,5075.406458475,5102.206452725,26.799994250000054,Video game break,1,5,"[{""label"":""Video Games"",""segments"":[{""end"":""00:16"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:19"",""start"":""00:00""},{""end"":""00:28"",""start"":""00:23""}]},{""label"":""Using TV"",""segments"":[{""end"":""00:24"",""start"":""00:19""}]}]",3,3,True
aea,loc3_script1_seq6_rec1,5121.3557375,5151.305740662,29.95000316200003,Food and accomodations,1,6,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:04"",""start"":""00:00""}]},{""label"":""Food Preparation"",""segments"":[{""end"":""00:29"",""start"":""00:04""}]}]",2,3,False
aea,loc3_script1_seq6_rec1,5151.355739075,5181.30573975,29.9500006749995,Food and accomodations,1,6,[],0,3,False
aea,loc3_script1_seq6_rec1,5181.355736575,5211.30574145,29.95000487499965,Food and accomodations,1,6,"[{""label"":""Walking"",""segments"":[{""end"":""00:16"",""start"":""00:09""}]},{""label"":""Searching for Objects"",""segments"":[{""end"":""00:28"",""start"":""00:16""}]}]",2,2,True
aea,loc3_script1_seq6_rec1,5211.355735825,5216.455777,5.100041175000115,Food and accomodations,1,6,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:05"",""start"":""00:01""}]}]",1,3,False
aea,loc3_script1_seq7_rec1,5231.632999012,5261.5829998,29.95000078799967,Read and wait,1,7,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:03"",""start"":""00:00""}]},{""label"":""Walking"",""segments"":[{""end"":""00:11"",""start"":""00:03""}]},{""label"":""Reading"",""segments"":[{""end"":""00:29"",""start"":""00:15""}]}]",3,3,False
aea,loc3_script1_seq7_rec1,5261.632998262,5291.582994512,29.949996250000368,Read and wait,1,7,"[{""label"":""Reading"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,True
aea,loc3_script1_seq7_rec1,5291.632992962,5321.583004512,29.950011550000454,Read and wait,1,7,"[{""label"":""Reading"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script1_seq7_rec1,5321.633006637,5338.43299955,16.799992913000096,Read and wait,1,7,"[{""label"":""Reading"",""segments"":[{""end"":""00:08"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:17"",""start"":""00:12""}]}]",2,3,False
aea,loc3_script2_seq1_rec1,271.42610415,301.376104775,29.950000624999973,Friends arrives at home,2,1,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:18"",""start"":""00:01""}]},{""label"":""Walking"",""segments"":[{""end"":""00:16"",""start"":""00:05""}]}]",2,3,False
aea,loc3_script2_seq1_rec1,301.4261136,331.37610165,29.94998805,Friends arrives at home,2,1,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script2_seq1_rec1,331.426103812,361.376107437,29.950003624999965,Friends arrives at home,2,1,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script2_seq1_rec1,361.426107025,386.0261084,24.600001374999977,Friends arrives at home,2,1,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:25"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:25"",""start"":""00:19""}]}]",2,3,False
aea,loc3_script2_seq1_rec2,150.437000387,180.387001937,29.950001549999996,Friends arrives at home,2,1,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:04"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:18"",""start"":""00:06""}]},{""label"":""Searching for Objects"",""segments"":[{""end"":""00:30"",""start"":""00:21""}]}]",3,3,False
aea,loc3_script2_seq1_rec2,180.4370041,210.387003562,29.949999461999994,Friends arrives at home,2,1,"[{""label"":""Drink Preparation"",""segments"":[{""end"":""00:18"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:12""}]},{""label"":""Walking"",""segments"":[{""end"":""00:24"",""start"":""00:18""}]}]",3,3,False
aea,loc3_script2_seq1_rec2,210.437001975,240.387002012,29.950000037000024,Friends arrives at home,2,1,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script2_seq1_rec2,240.437004387,263.987004512,23.550000124999997,Friends arrives at home,2,1,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:24"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script2_seq2_rec1,412.655791162,442.605790125,29.949998962999985,The home tour,2,2,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script2_seq2_rec1,442.655797162,472.60578995,29.949992787999975,The home tour,2,2,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Walking"",""segments"":[{""end"":""00:22"",""start"":""00:07""},{""end"":""00:30"",""start"":""00:23""}]}]",2,3,False
aea,loc3_script2_seq2_rec1,472.655790837,502.605248575,29.949457738000035,The home tour,2,2,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Walking"",""segments"":[{""end"":""00:17"",""start"":""00:11""},{""end"":""00:30"",""start"":""00:23""}]}]",2,3,True
aea,loc3_script2_seq2_rec1,502.655793575,532.605796787,29.950003212000013,The home tour,2,2,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script2_seq2_rec1,532.655794037,552.405803287,19.750009250000062,The home tour,2,2,"[{""label"":""Walking"",""segments"":[{""end"":""00:10"",""start"":""00:00""}]},{""label"":""Climbing Stairs"",""segments"":[{""end"":""00:13"",""start"":""00:10""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:20"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:18"",""start"":""00:14""}]}]",4,3,False
aea,loc3_script2_seq3_rec1,459.404793712,489.354796037,29.950002325000014,Caffeination,2,3,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:01""}]},{""label"":""Walking"",""segments"":[{""end"":""00:11"",""start"":""00:05""}]},{""label"":""Drink Preparation"",""segments"":[{""end"":""00:30"",""start"":""00:11""}]}]",3,3,False
aea,loc3_script2_seq3_rec1,489.404798212,519.354795587,29.94999737500001,Caffeination,2,3,"[{""label"":""Drink Preparation"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",2,3,False
aea,loc3_script2_seq3_rec1,519.404794037,549.354794537,29.950000499999987,Caffeination,2,3,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:02""}]},{""label"":""Searching for Objects"",""segments"":[{""end"":""00:12"",""start"":""00:04""}]}]",2,3,False
aea,loc3_script2_seq3_rec1,549.404793,579.354799625,29.950006625000015,Caffeination,2,3,"[{""label"":""Drink Preparation"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",2,3,False
aea,loc3_script2_seq3_rec1,579.40480175,609.354794462,29.949992711999926,Caffeination,2,3,"[{""label"":""Drink Preparation"",""segments"":[{""end"":""00:29"",""start"":""00:04""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]}]",2,3,False
aea,loc3_script2_seq3_rec1,609.4045735,639.354791,29.950217500000008,Caffeination,2,3,"[{""label"":""Drink Preparation"",""segments"":[{""end"":""00:19"",""start"":""00:01""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Drinking"",""segments"":[{""end"":""00:26"",""start"":""00:21""}]}]",3,3,False
aea,loc3_script2_seq3_rec1,639.40479275,649.304798337,9.90000558700001,Caffeination,2,3,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:10"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script2_seq3_rec2,584.406609712,614.356603675,29.949993962999997,Caffeination,2,3,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:04"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Walking"",""segments"":[{""end"":""00:10"",""start"":""00:04""}]},{""label"":""Drink Preparation"",""segments"":[{""end"":""00:30"",""start"":""00:16""}]}]",4,3,False
aea,loc3_script2_seq3_rec2,614.406612087,644.356607587,29.9499955,Caffeination,2,3,"[{""label"":""Drink Preparation"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",2,3,False
aea,loc3_script2_seq3_rec2,644.40660975,674.3566125,29.950002749999953,Caffeination,2,3,"[{""label"":""Drink Preparation"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:22"",""start"":""00:02""}]}]",2,3,True
aea,loc3_script2_seq3_rec2,674.406615125,704.35660725,29.949992124999994,Caffeination,2,3,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Drink Preparation"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",2,3,False
aea,loc3_script2_seq3_rec2,704.406609425,734.356617087,29.950007661999962,Caffeination,2,3,"[{""label"":""Drink Preparation"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",2,3,False
aea,loc3_script2_seq3_rec2,734.40661555,764.356610175,29.949994625000045,Caffeination,2,3,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Drink Preparation"",""segments"":[{""end"":""00:20"",""start"":""00:00""}]}]",2,3,False
aea,loc3_script2_seq3_rec2,764.4066078,773.456618212,9.050010412000006,Caffeination,2,3,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:09"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:09"",""start"":""00:04""}]}]",2,3,False
aea,loc3_script2_seq4_rec1,685.40450405,715.35450755,29.95000349999998,Grab cream sugar and snacks,2,4,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Drink Preparation"",""segments"":[{""end"":""00:30"",""start"":""00:04""}]}]",2,3,True
aea,loc3_script2_seq4_rec1,715.404504837,745.3545098,29.95000496299997,Grab cream sugar and snacks,2,4,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:08""}]}]",1,3,False
aea,loc3_script2_seq4_rec1,745.404507,775.354506375,29.94999937500006,Grab cream sugar and snacks,2,4,"[{""label"":""Eating"",""segments"":[{""end"":""00:29"",""start"":""00:13""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]}]",2,3,False
aea,loc3_script2_seq4_rec1,775.404503462,802.35450625,26.950002788000006,Grab cream sugar and snacks,2,4,"[{""label"":""Eating"",""segments"":[{""end"":""00:05"",""start"":""00:00""},{""end"":""00:25"",""start"":""00:20""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:28"",""start"":""00:00""}]}]",2,3,False
aea,loc3_script2_seq4_rec2,808.496592325,838.446594,29.950001674999953,Grab cream sugar and snacks,2,4,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Drink Preparation"",""segments"":[{""end"":""00:27"",""start"":""00:03""}]}]",2,3,False
aea,loc3_script2_seq4_rec2,838.49658475,868.44659245,29.950007700000015,Grab cream sugar and snacks,2,4,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:30"",""start"":""00:26""}]}]",2,3,False
aea,loc3_script2_seq4_rec2,868.496590875,898.446594625,29.95000374999995,Grab cream sugar and snacks,2,4,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Eating"",""segments"":[{""end"":""00:16"",""start"":""00:07""}]}]",2,3,False
aea,loc3_script2_seq4_rec2,898.49659795,923.0466022,24.55000425000003,Grab cream sugar and snacks,2,4,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:25"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:25"",""start"":""00:22""}]}]",2,3,False
aea,loc3_script2_seq5_rec1,1006.405146612,1036.35515195,29.950005337999983,Play a board game,2,5,"[{""label"":""Tabletop Games"",""segments"":[{""end"":""00:29"",""start"":""00:04""}]}]",1,3,False
aea,loc3_script2_seq5_rec1,1036.4051492,1066.355148825,29.94999962499992,Play a board game,2,5,"[{""label"":""Tabletop Games"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:11""}]}]",2,3,False
aea,loc3_script2_seq5_rec1,1066.405153325,1096.35515695,29.950003625000136,Play a board game,2,5,"[{""label"":""Tabletop Games"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:26""}]}]",2,3,False
aea,loc3_script2_seq5_rec1,1096.405148362,1126.355149325,29.950000962999866,Play a board game,2,5,"[{""label"":""Tabletop Games"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",2,3,True
aea,loc3_script2_seq5_rec1,1126.405151487,1137.805144737,11.39999325000008,Play a board game,2,5,"[{""label"":""Tabletop Games"",""segments"":[{""end"":""00:06"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:11"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:11"",""start"":""00:06""}]}]",3,3,True
aea,loc3_script2_seq5_rec2,889.4072165,919.35721875,29.95000225000001,Play a board game,2,5,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:05"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:01""}]},{""label"":""Tabletop Games"",""segments"":[{""end"":""00:30"",""start"":""00:05""}]}]",3,3,False
aea,loc3_script2_seq5_rec2,919.407220912,949.357216412,29.9499955,Play a board game,2,5,"[{""label"":""Tabletop Games"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",2,3,True
aea,loc3_script2_seq5_rec2,949.407214825,979.357215625,29.950000799999998,Play a board game,2,5,"[{""label"":""Tabletop Games"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:05"",""start"":""00:00""},{""end"":""00:30"",""start"":""00:26""}]}]",2,3,True
aea,loc3_script2_seq5_rec2,979.407214037,1009.357214075,29.950000037999985,Play a board game,2,5,"[{""label"":""Tabletop Games"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",2,3,False
aea,loc3_script2_seq5_rec2,1009.40721625,1024.1072162,14.699999950000006,Play a board game,2,5,"[{""label"":""Tabletop Games"",""segments"":[{""end"":""00:15"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:14"",""start"":""00:02""}]}]",2,3,False
aea,loc3_script2_seq7_rec1,1143.403156075,1173.35315,29.949993924999944,Share some vides,2,7,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",2,3,True
aea,loc3_script2_seq7_rec1,1173.403152162,1203.35315525,29.95000308800013,Share some vides,2,7,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:05""}]}]",2,3,False
